year	tmax
1985	28.1
1985	22.4
1985	17.8
1985	23.4
1985	23.6
1985	18.3
1985	23.0
1985	17.2
1985	12.5
1985	14.5
1985	13.5
1985	14.2
1985	16.0
1985	18.1
1985	13.4
1985	12.7
1985	17.6
1985	13.0
1985	18.0
1985	20.3
1985	20.0
1985	23.0
1985	21.8
1985	23.0
1985	26.0
1985	27.6
1985	28.8
1985	27.4
1985	27.0
1985	18.8
1985	18.0
1985	17.9
1985	18.7
1985	17.7
1985	17.1
1985	21.5
1985	21.8
1985	27.0
1985	26.0
1985	25.4
1985	21.7
1985	23.6
1985	23.7
1985	26.0
1985	22.0
1985	22.1
1985	24.4
1985	24.4
1985	22.6
1985	20.0
1985	23.0
1985	23.0
1985	21.1
1985	19.8
1985	21.0
1985	18.8
1985	12.4
1985	18.4
1985	22.0
1985	22.0
1985	20.0
1985	19.5
1985	18.9
1985	20.5
1985	21.6
1985	19.4
1985	18.6
1985	17.7
1985	19.8
1985	18.6
1985	19.8
1985	19.4
1985	22.5
1985	20.5
1985	19.5
1985	23.3
1985	21.5
1985	23.1
1985	23.0
1985	21.5
1985	22.5
1985	22.0
1985	20.0
1985	20.6
1985	18.4
1985	16.4
1985	17.7
1985	16.0
1985	18.0
1985	19.1
1985	18.6
1985	20.0
1985	20.4
1985	20.0
1985	19.6
1985	19.1
1985	17.5
1985	16.3
1985	15.9
1985	16.3
1985	12.6
1985	14.4
1985	11.9
1985	15.4
1985	14.2
1985	12.4
1985	14.4
1985	17.9
1985	14.2
1985	12.5
1985	14.8
1985	14.6
1985	15.2
1985	12.6
1985	15.3
1985	13.1
1985	12.8
1985	12.0
1985	11.8
1985	11.2
1985	11.4
1985	10.5
1985	11.5
1985	9.6
1985	10.0
1985	19.9
1985	17.7
1985	15.9
1985	20.2
1985	17.4
1985	14.2
1985	15.5
1985	12.1
1985	12.3
1985	10.5
1985	10.1
1985	9.9
1985	6.7
1985	11.1
1985	9.9
1985	15.2
1985	9.2
1985	7.0
1985	9.5
1985	11.0
1985	10.9
1985	9.5
1985	9.3
1985	7.1
1985	9.0
1985	8.7
1985	6.2
1985	5.2
1985	6.2
1985	10.8
1985	8.1
1985	2.9
1985	4.9
1985	3.2
1985	4.5
1985	7.2
1985	7.7
1985	5.8
1985	4.8
1985	6.8
1985	7.6
1985	5.2
1985	2.4
1985	2.1
1985	1.5
1985	0.9
1985	1.8
1985	0.5
1985	1.7
1985	1.0
1985	1.2
1985	0.2
1985	0.6
1985	0.0
1985	-0.7
1985	-0.5
1985	-1.5
1985	0.1
1985	0.1
1985	0.3
1985	0.2
1985	-3.7
1985	-1.0
1985	3.0
1985	4.7
1985	2.0
1985	0.0
1985	-4.6
1985	-8.9
1985	-7.2
1985	-7.3
1985	-8.7
1985	-1.0
1985	3.1
1985	3.3
1985	-1.1
1985	-3.5
1985	-2.9
1985	-4.2
1985	-0.2
1985	-1.8
1985	5.2
1985	6.5
1985	5.2
1985	3.8
1985	3.8
1985	2.5
1985	-5.5
1985	-4.9
1985	-4.7
1985	-7.2
1985	-5.6
1986	-6.5
1986	-0.9
1986	-0.9
1986	-1.7
1986	-2.5
1986	-3.1
1986	-3.2
1986	-6.7
1986	-6.8
1986	-8.0
1986	-0.6
1986	1.4
1986	1.3
1986	1.2
1986	0.6
1986	-4.5
1986	-10.9
1986	-4.2
1986	-2.4
1986	-7.5
1986	3.2
1986	3.8
1986	2.3
1986	1.1
1986	0.6
1986	-1.5
1986	-0.7
1986	-0.8
1986	0.7
1986	1.0
1986	-0.2
1986	0.0
1986	-0.9
1986	-2.5
1986	-5.5
1986	-2.8
1986	-7.1
1986	-7.6
1986	-6.6
1986	-6.1
1986	-3.0
1986	-4.5
1986	-5.4
1986	1.5
1986	-2.5
1986	-2.0
1986	-2.9
1986	-6.1
1986	-4.9
1986	-10.2
1986	-4.5
1986	-6.6
1986	-8.5
1986	-8.2
1986	-7.6
1986	-9.3
1986	-1.4
1986	-2.0
1986	-1.6
1986	0.6
1986	-0.1
1986	4.2
1986	2.0
1986	0.9
1986	6.1
1986	4.9
1986	6.5
1986	4.7
1986	-0.2
1986	0.7
1986	0.4
1986	0.5
1986	1.0
1986	0.8
1986	0.2
1986	4.6
1986	6.9
1986	8.0
1986	8.6
1986	5.4
1986	6.7
1986	2.8
1986	4.6
1986	2.4
1986	5.1
1986	5.5
1986	8.7
1986	6.5
1986	5.5
1986	4.7
1986	4.3
1986	3.5
1986	6.9
1986	6.4
1986	5.0
1986	4.4
1986	3.5
1986	8.0
1986	9.0
1986	3.7
1986	2.5
1986	5.0
1986	3.3
1986	0.8
1986	1.9
1986	3.5
1986	5.8
1986	5.7
1986	4.2
1986	1.5
1986	1.4
1986	4.4
1986	12.2
1986	12.1
1986	8.5
1986	9.8
1986	13.2
1986	17.2
1986	13.6
1986	13.1
1986	15.5
1986	19.9
1986	18.7
1986	19.7
1986	21.0
1986	22.8
1986	23.5
1986	21.6
1986	19.8
1986	17.0
1986	12.3
1986	14.2
1986	15.4
1986	17.8
1986	18.5
1986	15.0
1986	17.8
1986	17.6
1986	16.5
1986	20.5
1986	22.0
1986	18.1
1986	18.6
1986	15.9
1986	17.4
1986	18.5
1986	17.8
1986	17.0
1986	15.8
1986	18.0
1986	19.6
1986	20.7
1986	23.0
1986	17.2
1986	14.3
1986	18.5
1986	18.0
1986	14.6
1986	15.4
1986	14.7
1986	21.4
1986	19.0
1986	19.2
1986	21.4
1986	21.5
1986	26.0
1986	25.1
1986	27.2
1986	27.5
1986	22.9
1986	19.6
1986	16.9
1986	15.3
1986	20.1
1986	22.6
1986	26.1
1986	30.8
1986	26.6
1986	21.6
1986	20.5
1986	24.5
1986	27.2
1986	24.4
1986	26.0
1986	24.4
1986	23.8
1986	19.9
1986	24.0
1986	21.4
1986	19.8
1986	17.5
1986	19.4
1986	18.2
1986	12.8
1986	17.5
1986	23.5
1986	24.1
1986	24.5
1986	20.3
1986	23.2
1986	21.9
1986	21.1
1986	22.6
1986	20.8
1986	19.5
1986	19.2
1986	23.1
1986	24.8
1986	26.3
1986	25.3
1986	22.1
1986	22.3
1986	20.8
1986	20.8
1986	22.5
1986	26.8
1986	24.0
1986	21.6
1986	20.9
1986	18.5
1986	20.6
1986	21.0
1986	16.8
1986	17.0
1986	16.3
1986	15.0
1986	18.0
1986	16.0
1986	18.0
1986	16.2
1986	15.4
1986	16.3
1986	17.3
1986	15.8
1986	13.5
1986	12.5
1986	12.3
1986	13.9
1986	12.5
1986	17.7
1986	14.7
1986	10.8
1986	9.9
1986	15.1
1986	15.5
1986	16.5
1986	13.8
1986	13.9
1986	14.4
1986	13.9
1986	12.7
1986	13.6
1986	13.0
1986	14.2
1986	14.0
1986	13.6
1986	13.5
1986	11.0
1986	12.6
1986	12.3
1986	12.5
1986	14.5
1986	15.2
1986	13.4
1986	12.6
1986	9.8
1986	10.9
1986	9.5
1986	8.4
1986	7.1
1986	8.8
1986	15.1
1986	13.0
1986	16.9
1986	13.6
1986	12.4
1986	10.7
1986	8.6
1986	8.3
1986	9.6
1986	7.5
1986	7.9
1986	12.0
1986	12.4
1986	12.7
1986	13.0
1986	9.4
1986	12.7
1986	12.2
1986	10.8
1986	9.5
1986	9.4
1986	9.8
1986	6.9
1986	5.7
1986	5.8
1986	7.0
1986	7.4
1986	8.4
1986	9.0
1986	8.4
1986	9.1
1986	9.2
1986	7.6
1986	7.4
1986	5.3
1986	3.0
1986	5.2
1986	5.0
1986	5.3
1986	3.2
1986	9.0
1986	9.0
1986	8.1
1986	11.5
1986	10.3
1986	3.4
1986	5.6
1986	5.5
1986	7.5
1986	6.5
1986	7.5
1986	7.1
1986	7.0
1986	4.0
1986	5.6
1986	6.3
1986	6.5
1986	9.7
1986	11.1
1986	10.0
1986	9.7
1986	10.0
1986	8.0
1986	9.0
1986	6.8
1986	9.7
1986	10.5
1986	8.3
1986	9.6
1986	-1.0
1986	4.5
1986	6.2
1986	6.9
1986	5.8
1986	0.5
1986	2.0
1986	1.8
1986	0.6
1986	0.3
1986	0.4
1986	-0.2
1986	0.8
1986	-2.8
1986	-3.0
1986	-3.4
1986	-2.6
1986	-3.0
1986	-3.4
1986	-0.6
1986	-0.3
1986	-3.0
1986	0.0
1986	-3.2
1986	-8.4
1987	-7.4
1987	-9.5
1987	-8.4
1987	-10.6
1987	-4.5
1987	-5.7
1987	-16.1
1987	-12.2
1987	-12.2
1987	-22.1
1987	-19.7
1987	-19.7
1987	-14.3
1987	-8.2
1987	-8.1
1987	-10.5
1987	-9.0
1987	-5.6
1987	-5.8
1987	-3.6
1987	-3.4
1987	-5.0
1987	-4.5
1987	-0.5
1987	2.4
1987	-2.8
1987	-8.5
1987	-7.9
1987	-14.5
1987	-2.0
1987	3.4
1987	2.6
1987	0.4
1987	0.7
1987	2.6
1987	3.6
1987	4.1
1987	2.0
1987	-1.8
1987	-6.4
1987	-3.2
1987	1.5
1987	2.3
1987	1.0
1987	2.1
1987	0.1
1987	-3.2
1987	-2.4
1987	-4.2
1987	-4.0
1987	0.5
1987	1.6
1987	1.4
1987	-4.4
1987	-2.2
1987	-3.0
1987	-3.0
1987	-1.7
1987	-6.4
1987	-9.6
1987	-10.3
1987	-9.8
1987	-10.0
1987	-8.4
1987	-4.5
1987	-7.6
1987	-3.0
1987	-1.3
1987	1.2
1987	2.8
1987	3.6
1987	1.4
1987	-0.6
1987	-1.5
1987	-0.5
1987	-0.4
1987	1.0
1987	-0.5
1987	1.2
1987	3.1
1987	3.6
1987	1.5
1987	2.6
1987	1.8
1987	2.0
1987	4.8
1987	7.0
1987	3.8
1987	7.6
1987	9.5
1987	7.0
1987	3.0
1987	5.7
1987	7.9
1987	9.5
1987	6.2
1987	6.7
1987	5.8
1987	2.9
1987	4.3
1987	4.6
1987	6.5
1987	6.5
1987	9.9
1987	8.6
1987	13.1
1987	11.0
1987	6.0
1987	8.4
1987	4.6
1987	6.9
1987	8.2
1987	15.8
1987	14.4
1987	11.6
1987	8.2
1987	13.6
1987	18.1
1987	21.7
1987	22.8
1987	23.0
1987	18.4
1987	13.8
1987	10.5
1987	13.0
1987	15.9
1987	10.1
1987	13.1
1987	13.8
1987	9.4
1987	9.9
1987	8.4
1987	11.0
1987	13.7
1987	12.2
1987	13.5
1987	10.9
1987	12.6
1987	15.6
1987	13.0
1987	13.4
1987	15.8
1987	22.5
1987	16.7
1987	19.8
1987	15.5
1987	11.3
1987	12.4
1987	12.0
1987	9.2
1987	13.6
1987	15.0
1987	13.5
1987	9.7
1987	16.6
1987	20.0
1987	17.8
1987	18.8
1987	18.0
1987	16.5
1987	17.1
1987	15.9
1987	15.3
1987	14.5
1987	13.3
1987	10.8
1987	10.5
1987	12.1
1987	14.8
1987	11.5
1987	16.7
1987	17.8
1987	22.3
1987	18.2
1987	16.3
1987	16.7
1987	15.8
1987	19.1
1987	18.5
1987	18.8
1987	19.0
1987	21.0
1987	20.8
1987	20.7
1987	19.7
1987	22.7
1987	26.0
1987	23.2
1987	24.3
1987	17.1
1987	17.6
1987	17.6
1987	21.7
1987	17.6
1987	20.2
1987	20.8
1987	21.8
1987	20.0
1987	21.8
1987	23.0
1987	22.0
1987	25.6
1987	27.5
1987	29.7
1987	23.9
1987	19.5
1987	18.1
1987	16.5
1987	17.5
1987	14.6
1987	18.8
1987	16.6
1987	16.4
1987	14.6
1987	14.6
1987	18.5
1987	18.0
1987	14.8
1987	15.2
1987	14.7
1987	10.9
1987	14.8
1987	13.6
1987	19.2
1987	20.8
1987	18.5
1987	14.7
1987	15.0
1987	17.9
1987	19.6
1987	17.7
1987	19.6
1987	18.6
1987	20.4
1987	19.2
1987	15.5
1987	13.7
1987	15.6
1987	20.0
1987	16.0
1987	15.2
1987	16.2
1987	15.3
1987	15.8
1987	16.8
1987	17.4
1987	18.5
1987	17.2
1987	19.0
1987	15.3
1987	15.0
1987	17.5
1987	14.9
1987	16.2
1987	14.8
1987	13.0
1987	16.0
1987	14.0
1987	13.0
1987	12.8
1987	12.8
1987	13.9
1987	11.7
1987	13.0
1987	11.1
1987	15.3
1987	13.5
1987	11.8
1987	11.2
1987	10.4
1987	8.5
1987	9.2
1987	11.0
1987	13.4
1987	13.8
1987	13.6
1987	11.2
1987	12.3
1987	11.6
1987	13.0
1987	14.2
1987	13.6
1987	13.1
1987	12.4
1987	14.1
1987	11.6
1987	11.3
1987	10.3
1987	12.0
1987	12.8
1987	10.6
1987	12.2
1987	10.0
1987	9.0
1987	10.0
1987	9.0
1987	8.5
1987	8.3
1987	6.5
1987	7.4
1987	8.4
1987	8.4
1987	8.6
1987	7.2
1987	6.3
1987	5.9
1987	8.0
1987	7.6
1987	9.9
1987	8.4
1987	7.2
1987	2.0
1987	-1.8
1987	1.0
1987	2.5
1987	5.6
1987	7.0
1987	7.0
1987	5.0
1987	6.2
1987	6.2
1987	6.0
1987	5.1
1987	5.2
1987	4.9
1987	4.2
1987	4.9
1987	4.1
1987	1.5
1987	1.0
1987	1.6
1987	1.6
1987	1.6
1987	1.7
1987	0.4
1987	2.7
1987	2.5
1987	1.5
1987	0.3
1987	0.0
1987	-3.5
1987	-3.4
1987	2.0
1987	5.2
1987	2.6
1987	1.7
1987	2.4
1987	1.4
1987	0.6
1987	-1.2
1987	-5.0
1987	1.9
1987	2.5
1987	1.8
1987	1.1
1987	2.0
1987	1.0
1987	1.7
1987	1.9
1987	5.5
1987	5.2
1987	1.5
1987	6.2
1987	6.2
1987	0.0
1988	4.9
1988	5.1
1988	6.1
1988	5.4
1988	4.0
1988	1.0
1988	2.2
1988	-1.1
1988	-2.7
1988	4.2
1988	4.2
1988	2.5
1988	3.6
1988	2.0
1988	4.2
1988	3.6
1988	0.1
1988	3.0
1988	1.5
1988	2.8
1988	2.8
1988	2.9
1988	2.7
1988	1.5
1988	1.6
1988	0.0
1988	0.0
1988	-1.5
1988	-2.0
1988	-2.6
1988	-2.6
1988	2.4
1988	2.4
1988	4.0
1988	4.6
1988	4.5
1988	2.9
1988	2.4
1988	2.5
1988	2.4
1988	3.1
1988	4.6
1988	4.0
1988	4.0
1988	3.0
1988	3.3
1988	3.5
1988	1.5
1988	-0.4
1988	-2.6
1988	-4.1
1988	-0.1
1988	0.0
1988	-1.1
1988	-2.0
1988	-1.0
1988	-1.6
1988	-1.5
1988	0.7
1988	0.7
1988	-3.5
1988	-4.4
1988	-1.6
1988	0.8
1988	3.0
1988	2.2
1988	2.3
1988	-0.7
1988	-0.5
1988	0.6
1988	2.5
1988	0.6
1988	-1.2
1988	-1.2
1988	-2.2
1988	-1.0
1988	-1.5
1988	-2.4
1988	3.3
1988	4.3
1988	4.2
1988	1.5
1988	2.9
1988	2.0
1988	0.6
1988	2.0
1988	3.4
1988	5.5
1988	5.7
1988	3.1
1988	4.5
1988	8.0
1988	7.6
1988	3.8
1988	8.4
1988	12.5
1988	12.0
1988	13.3
1988	10.8
1988	4.8
1988	5.3
1988	2.1
1988	7.2
1988	7.6
1988	5.8
1988	11.5
1988	16.3
1988	10.5
1988	10.0
1988	8.6
1988	4.0
1988	2.2
1988	3.8
1988	2.2
1988	3.2
1988	1.4
1988	4.5
1988	10.0
1988	14.9
1988	17.3
1988	14.4
1988	14.8
1988	16.5
1988	17.5
1988	15.5
1988	13.5
1988	12.5
1988	17.4
1988	17.4
1988	14.3
1988	12.2
1988	13.6
1988	18.6
1988	22.5
1988	20.0
1988	16.4
1988	20.5
1988	21.9
1988	16.4
1988	17.5
1988	16.0
1988	11.8
1988	9.5
1988	12.7
1988	19.5
1988	21.7
1988	23.0
1988	24.5
1988	25.4
1988	26.5
1988	25.4
1988	22.5
1988	12.4
1988	14.3
1988	14.9
1988	13.5
1988	12.7
1988	17.5
1988	20.1
1988	21.0
1988	23.1
1988	20.8
1988	15.1
1988	21.6
1988	21.2
1988	16.2
1988	18.0
1988	20.3
1988	22.9
1988	23.9
1988	24.8
1988	22.0
1988	22.8
1988	22.0
1988	22.5
1988	22.3
1988	26.2
1988	28.0
1988	28.0
1988	24.6
1988	26.6
1988	25.6
1988	24.1
1988	24.0
1988	23.4
1988	22.4
1988	27.0
1988	22.8
1988	23.6
1988	22.4
1988	21.0
1988	23.0
1988	23.5
1988	19.3
1988	23.2
1988	22.1
1988	23.1
1988	25.1
1988	22.6
1988	19.0
1988	20.8
1988	20.8
1988	22.5
1988	20.0
1988	21.8
1988	24.0
1988	20.2
1988	21.5
1988	20.1
1988	19.3
1988	21.4
1988	19.6
1988	18.2
1988	20.4
1988	17.5
1988	14.1
1988	20.4
1988	18.5
1988	18.5
1988	20.8
1988	20.9
1988	21.1
1988	19.5
1988	22.0
1988	18.2
1988	18.6
1988	20.0
1988	20.0
1988	17.2
1988	17.1
1988	16.6
1988	16.2
1988	20.0
1988	21.6
1988	20.0
1988	20.1
1988	15.8
1988	20.9
1988	18.8
1988	18.6
1988	20.8
1988	17.4
1988	19.0
1988	20.5
1988	20.0
1988	17.7
1988	18.5
1988	18.9
1988	18.8
1988	19.7
1988	20.3
1988	22.7
1988	21.6
1988	20.5
1988	18.0
1988	17.0
1988	16.1
1988	14.8
1988	17.2
1988	16.4
1988	17.2
1988	14.3
1988	18.4
1988	19.8
1988	17.0
1988	14.6
1988	15.2
1988	14.5
1988	15.0
1988	13.4
1988	15.4
1988	15.0
1988	13.6
1988	13.5
1988	12.4
1988	14.3
1988	14.8
1988	14.6
1988	10.0
1988	12.5
1988	11.5
1988	10.3
1988	10.2
1988	12.2
1988	8.3
1988	9.2
1988	11.7
1988	11.3
1988	11.0
1988	14.4
1988	12.8
1988	10.2
1988	9.6
1988	9.1
1988	6.0
1988	8.0
1988	8.0
1988	5.5
1988	1.6
1988	4.6
1988	9.3
1988	10.8
1988	7.8
1988	-0.5
1988	0.7
1988	2.6
1988	2.9
1988	2.9
1988	4.4
1988	4.8
1988	3.2
1988	2.0
1988	0.1
1988	2.0
1988	3.5
1988	6.8
1988	6.8
1988	6.2
1988	5.0
1988	1.3
1988	4.8
1988	4.9
1988	3.2
1988	-2.8
1988	-5.3
1988	-6.4
1988	1.2
1988	2.1
1988	2.4
1988	4.8
1988	3.6
1988	-2.0
1988	0.0
1988	0.0
1988	-5.7
1988	-9.1
1988	-7.7
1988	-2.0
1988	0.0
1988	1.3
1988	-0.3
1988	-0.9
1988	2.3
1988	3.9
1988	-1.8
1988	-1.0
1988	-2.4
1988	3.8
1988	3.8
1988	-2.7
1988	2.1
1988	2.6
1988	0.1
1988	-0.4
1988	-5.0
1988	2.6
1988	4.7
1988	3.7
1988	1.0
1988	-1.6
1988	0.2
1988	3.2
1988	2.2
1988	7.4
1988	7.2
1988	7.5
1989	2.0
1989	5.0
1989	5.5
1989	3.5
1989	4.3
1989	3.6
1989	1.2
1989	2.0
1989	5.0
1989	4.2
1989	2.1
1989	3.6
1989	4.0
1989	5.2
1989	9.7
1989	8.5
1989	8.1
1989	4.1
1989	5.9
1989	6.8
1989	6.8
1989	4.6
1989	1.9
1989	5.4
1989	6.5
1989	4.5
1989	6.2
1989	8.0
1989	7.8
1989	9.2
1989	6.0
1989	5.2
1989	6.1
1989	9.4
1989	8.9
1989	7.9
1989	9.9
1989	10.3
1989	9.5
1989	3.7
1989	2.5
1989	4.2
1989	4.9
1989	4.6
1989	3.0
1989	4.8
1989	5.5
1989	2.8
1989	3.4
1989	7.3
1989	5.0
1989	4.7
1989	3.5
1989	2.5
1989	3.5
1989	3.5
1989	6.2
1989	6.1
1989	4.5
1989	5.4
1989	5.0
1989	2.5
1989	3.5
1989	4.2
1989	9.5
1989	4.8
1989	4.5
1989	2.7
1989	4.0
1989	5.5
1989	6.5
1989	5.6
1989	7.0
1989	7.7
1989	3.4
1989	4.5
1989	5.4
1989	9.7
1989	8.8
1989	9.0
1989	8.2
1989	6.5
1989	3.9
1989	5.6
1989	6.5
1989	5.5
1989	9.0
1989	10.2
1989	7.9
1989	5.0
1989	3.0
1989	1.2
1989	0.0
1989	4.0
1989	4.9
1989	6.4
1989	4.8
1989	9.5
1989	8.1
1989	11.5
1989	9.8
1989	17.1
1989	15.6
1989	17.4
1989	12.2
1989	9.6
1989	7.2
1989	8.2
1989	6.0
1989	11.5
1989	13.2
1989	13.0
1989	9.6
1989	8.2
1989	11.2
1989	12.8
1989	12.7
1989	9.8
1989	10.5
1989	13.9
1989	16.9
1989	16.2
1989	21.2
1989	17.9
1989	15.0
1989	13.9
1989	16.8
1989	15.5
1989	14.0
1989	14.5
1989	14.4
1989	13.2
1989	15.8
1989	12.2
1989	18.4
1989	21.5
1989	19.6
1989	20.3
1989	21.5
1989	18.6
1989	15.5
1989	22.0
1989	25.8
1989	27.3
1989	27.7
1989	22.5
1989	16.7
1989	18.6
1989	17.7
1989	17.2
1989	13.1
1989	14.6
1989	18.0
1989	13.2
1989	11.3
1989	17.8
1989	20.2
1989	16.2
1989	17.9
1989	19.9
1989	20.3
1989	22.3
1989	23.6
1989	21.5
1989	21.5
1989	17.7
1989	16.0
1989	24.7
1989	21.8
1989	22.6
1989	27.3
1989	23.4
1989	26.7
1989	28.3
1989	26.0
1989	25.5
1989	28.2
1989	27.5
1989	24.8
1989	21.1
1989	18.9
1989	22.3
1989	20.5
1989	25.2
1989	30.5
1989	30.0
1989	27.9
1989	32.4
1989	32.0
1989	28.0
1989	16.7
1989	22.8
1989	22.8
1989	22.2
1989	18.6
1989	16.4
1989	17.2
1989	16.2
1989	17.2
1989	19.0
1989	21.2
1989	21.9
1989	25.3
1989	27.4
1989	30.2
1989	27.3
1989	27.5
1989	27.5
1989	23.8
1989	23.6
1989	20.5
1989	21.0
1989	17.6
1989	20.9
1989	18.2
1989	16.7
1989	20.7
1989	22.3
1989	23.9
1989	24.8
1989	22.5
1989	24.3
1989	22.6
1989	20.3
1989	21.0
1989	21.3
1989	21.1
1989	24.3
1989	22.2
1989	19.8
1989	20.5
1989	22.3
1989	26.0
1989	23.8
1989	19.3
1989	17.6
1989	13.6
1989	12.6
1989	14.5
1989	14.8
1989	17.0
1989	16.6
1989	20.1
1989	17.2
1989	16.8
1989	19.3
1989	17.2
1989	19.1
1989	19.9
1989	18.2
1989	16.4
1989	14.2
1989	15.6
1989	15.1
1989	18.2
1989	20.6
1989	18.8
1989	15.5
1989	14.7
1989	14.5
1989	16.4
1989	19.0
1989	17.9
1989	21.4
1989	19.8
1989	17.6
1989	16.8
1989	14.4
1989	18.0
1989	16.4
1989	14.2
1989	11.5
1989	10.4
1989	10.7
1989	10.9
1989	10.1
1989	11.0
1989	13.0
1989	11.3
1989	10.6
1989	8.4
1989	10.0
1989	8.0
1989	6.2
1989	8.0
1989	11.0
1989	10.0
1989	7.5
1989	7.3
1989	8.8
1989	8.3
1989	12.0
1989	12.5
1989	11.6
1989	13.2
1989	13.5
1989	11.2
1989	11.9
1989	11.7
1989	9.1
1989	10.0
1989	9.4
1989	9.3
1989	7.8
1989	6.8
1989	7.8
1989	9.0
1989	8.6
1989	7.4
1989	8.5
1989	10.0
1989	9.8
1989	9.6
1989	8.8
1989	9.5
1989	10.6
1989	10.5
1989	6.5
1989	5.5
1989	3.5
1989	5.2
1989	5.6
1989	3.9
1989	4.1
1989	0.8
1989	1.1
1989	0.6
1989	-4.8
1989	-3.0
1989	-0.6
1989	-0.3
1989	0.3
1989	0.0
1989	2.7
1989	2.2
1989	3.1
1989	4.8
1989	4.5
1989	-1.0
1989	4.9
1989	3.8
1989	-1.5
1989	-7.4
1989	-0.4
1989	-0.9
1989	-1.1
1989	-1.0
1989	-11.3
1989	-14.4
1989	-5.0
1989	-0.6
1989	7.8
1989	5.0
1989	3.2
1989	5.3
1989	5.5
1989	1.8
1989	2.1
1989	4.9
1989	4.7
1989	4.0
1989	2.2
1989	0.4
1989	-0.5
1989	0.8
1990	-0.3
1990	-3.4
1990	-2.6
1990	0.5
1990	0.8
1990	-0.2
1990	1.2
1990	2.8
1990	5.5
1990	5.2
1990	6.8
1990	4.6
1990	5.3
1990	3.4
1990	3.4
1990	4.8
1990	6.2
1990	6.5
1990	0.5
1990	3.4
1990	3.2
1990	4.0
1990	5.4
1990	6.0
1990	2.8
1990	3.3
1990	3.4
1990	3.1
1990	4.9
1990	4.1
1990	5.0
1990	5.5
1990	6.2
1990	5.1
1990	4.5
1990	9.0
1990	10.3
1990	7.7
1990	7.3
1990	4.6
1990	7.6
1990	6.3
1990	4.2
1990	3.7
1990	3.5
1990	1.1
1990	0.4
1990	-0.3
1990	3.2
1990	6.5
1990	12.2
1990	11.8
1990	9.5
1990	11.9
1990	12.1
1990	9.2
1990	5.3
1990	5.4
1990	2.5
1990	2.6
1990	2.0
1990	1.7
1990	4.9
1990	6.3
1990	5.2
1990	3.9
1990	8.6
1990	6.7
1990	3.8
1990	3.3
1990	6.6
1990	3.4
1990	3.1
1990	9.1
1990	11.7
1990	13.5
1990	15.6
1990	15.8
1990	12.6
1990	7.7
1990	10.5
1990	8.6
1990	11.1
1990	8.8
1990	6.5
1990	9.2
1990	8.0
1990	10.4
1990	13.8
1990	15.4
1990	14.4
1990	7.2
1990	11.3
1990	8.1
1990	6.5
1990	8.0
1990	4.3
1990	6.1
1990	10.8
1990	8.0
1990	5.0
1990	8.4
1990	11.2
1990	12.0
1990	12.6
1990	10.8
1990	11.0
1990	11.2
1990	11.6
1990	14.1
1990	13.2
1990	14.9
1990	17.0
1990	17.6
1990	18.2
1990	17.2
1990	10.7
1990	11.4
1990	14.3
1990	22.6
1990	21.8
1990	25.0
1990	26.7
1990	22.4
1990	26.5
1990	23.6
1990	21.8
1990	18.5
1990	19.0
1990	24.7
1990	19.8
1990	15.5
1990	17.1
1990	12.8
1990	15.8
1990	15.7
1990	10.7
1990	10.0
1990	11.4
1990	15.4
1990	16.0
1990	13.2
1990	16.0
1990	15.2
1990	10.4
1990	8.3
1990	13.5
1990	13.5
1990	18.2
1990	18.5
1990	20.3
1990	22.6
1990	16.8
1990	22.3
1990	23.8
1990	19.0
1990	17.4
1990	18.5
1990	19.5
1990	20.5
1990	23.3
1990	25.5
1990	20.8
1990	19.8
1990	16.8
1990	19.5
1990	19.6
1990	14.3
1990	16.4
1990	21.3
1990	19.9
1990	23.1
1990	21.3
1990	20.8
1990	18.3
1990	25.4
1990	22.2
1990	24.7
1990	21.3
1990	21.3
1990	21.3
1990	19.7
1990	21.3
1990	19.1
1990	21.4
1990	21.0
1990	21.3
1990	19.1
1990	21.8
1990	19.8
1990	19.0
1990	22.0
1990	20.8
1990	19.6
1990	16.5
1990	17.4
1990	18.4
1990	19.8
1990	14.6
1990	14.7
1990	17.4
1990	22.8
1990	18.8
1990	18.3
1990	19.9
1990	20.3
1990	22.8
1990	25.6
1990	28.2
1990	24.1
1990	21.5
1990	20.2
1990	21.6
1990	25.0
1990	28.2
1990	28.3
1990	25.0
1990	21.7
1990	19.8
1990	18.5
1990	18.5
1990	19.8
1990	21.9
1990	23.1
1990	24.6
1990	23.8
1990	22.9
1990	23.5
1990	21.4
1990	21.9
1990	20.5
1990	21.0
1990	20.9
1990	21.6
1990	19.4
1990	18.0
1990	15.2
1990	16.0
1990	20.0
1990	20.4
1990	23.9
1990	23.5
1990	19.0
1990	19.4
1990	16.0
1990	15.8
1990	15.5
1990	14.0
1990	12.7
1990	13.3
1990	14.6
1990	12.9
1990	13.7
1990	12.0
1990	12.5
1990	14.8
1990	16.7
1990	12.3
1990	13.1
1990	16.0
1990	14.5
1990	13.7
1990	13.6
1990	12.0
1990	10.8
1990	7.1
1990	10.0
1990	9.5
1990	8.2
1990	9.9
1990	11.5
1990	13.2
1990	10.9
1990	9.2
1990	11.6
1990	13.5
1990	15.7
1990	12.8
1990	10.8
1990	9.5
1990	8.8
1990	12.3
1990	12.9
1990	10.7
1990	10.2
1990	13.2
1990	10.6
1990	12.5
1990	13.2
1990	13.8
1990	11.4
